<<<<<<< HEAD
6167.56 -1758.13
-8846.97 8968.25
9351.55 -8440.05
8014.26 -4338.78
-1810.13 -2787.89
4009.9 -5677.74
-5801.44 -4872.06
-4631.13 4666.74
-6034.65 -4303.54
-9534.45 -5486.84
2641.33 -7163.18
8458.16 -3665.86
7967.46 9113.3
7312.07 -6099
-5826.37 -3862.84
-2718.85 4370.88
1405.73 6083.16
-362.689 4289.31
-9490.69 9899.16
-4786.49 -6515.9
7344.03 -8843.79
2408.73 3568.82
1157.28 -9635.93
8877.76 8443.51
-9916.77 8801.5
6798.38 312.193
7023.59 5405.61
-7899.01 1324.78
5640.57 1107.69
-2993.52 7858.31
-5411.75 4634.92
-885.904 -9391.64
-5235.34 9611.56
1432.79 868.467
-3677.87 5974.66
-3860.71 -6905.85
-6602.84 6023.77
1567.83 -9450.32
8388.4 3850.43
-5888.33 -5191.16
-7905.64 9840.5
9309.81 9974.62
3472.27 -1608.46
6666.76 8190.33
-5118.28 -2903.86
-5130.15 -2431.66
-8962.41 8802.7
6979.3 1021.94
-4204.71 -8537.21
-4955.96 5103.47
-6052.95 8089.32
-2867.36 8265.92
5375.22 1303.61
9736.27 -2438.87
9867.55 3936.09
-6188.42 -8742.53
4250.85 4031.48
-2876.69 -8525.21
-3211.1 -9039.65
-9411.64 -1443.02
7216.41 6208.23
1733.26 -9148.14
7181.44 -1538.33
5350.21 1020.38
9498.22 -3397.64
-4174.86 -6858.81
4063.31 -7914.3
4399.48 2085.36
8693.82 -2908.33
-254.216 7386
-3553.31 -429.612
-489.866 6825.85
2051.39 -2336.08
-2468.17 -2453.81
-1134.44 -6559.54
-6270.24 -3891.49
-4305.71 -6100.19
-5817.58 3903.4
4382.46 -4007.1
-7259.48 9875.15
-8307.67 -7011.57
-3471.98 6447.34
516.896 7468.28
-678.156 2231.4
3215.87 9176.98
-2560.45 6579.1
-5055.59 -9357.47
8959.23 -2208.59
200.461 9156.25
9088.48 -9848.13
2501.93 9962.63
1843.39 1924.68
8096.32 -5082.38
408.409 4128.98
-4286.98 8795.19
765.16 50.8715
-5002.58 1688.29
-4984.92 -1523.43
-4228.82 6150.62
-6559.08 1565.52
-8258 7742.87
-5588.1 740.515
5840.75 5452.21
-4652.57 4302.04
4402.57 -6027.69
-7339.86 -967.451
44.4045 6305.9
3301.84 -5914.82
9655.44 -1034.59
-8374.82 4397.18
3418.72 -1640.77
3661.05 -8749.99
-1116.47 -4550.91
-7178.7 7644.56
2175.03 -4282.58
2639.96 9780.65
3395.8 -6720.83
3024.82 -1857.42
2307.51 2343.42
5872.32 -3902.58
9397.43 2590.68
1550.27 -4587.88
-8417.42 8450.94
-5072.25 -9340.35
-3335.14 6313.61
-7214.01 -5825.1
-2530.97 1938.03
-7538.73 -3448.7
-2223.86 3553.93
-9022.95 -8663.81
7354.77 -8441.6
2086.59 9384.4
3542.19 -6463.93
739.763 -6807.76
1971.28 -8637.98
1477.83 -2040.5
5272.92 1974.09
-1390.97 1951.08
-8270.94 -9745.67
4509.63 -6679.03
5594.7 -9861.68
-5273.28 -7946.87
-2987.43 -9708.76
4836.26 3100.77
-5402.27 4109.72
-7992.03 -1983.4
5042.81 -5498.59
5188.92 -9804.78
-8888.13 -2882.17
-597.279 1526.33
-6955.76 -5504.63
3635.21 -3097.68
-2652.09 6390.01
-3027.18 2158.01
9631.38 -5452.36
2160.49 -8564.54
-4249.26 2652.68
3596.12 -16.6592
8.90051 9590.95
-4863.39 1002.89
-4386.95 8473.4
-7610.69 7151.38
-6672.55 -5494.8
8952.07 -2506.46
-6095.04 645.641
-8705.29 -9811.63
-4117.65 -5306.07
898.766 5557.99
-6856.32 5844.85
-5540.03 8748.34
-6666.36 -1443.22
3845.44 -9747.88
7408.88 1067.04
-6323.06 8360.94
2293.12 409.529
2950.3 5678.22
-6189.68 -9878.58
-9330.57 1186.26
-2595.96 9618.09
-8768.89 1328.91
-5043.31 -2902.55
-3112.23 -7172.28
-4509.48 9218.84
1048.31 -1099.16
6414.09 1570.75
-377.424 -3372.38
341.653 2168.85
-8059.14 9984.47
8993.09 6857.52
-5701.5 -5131.6
-6882.18 -8797.1
7103.52 8929.15
-7759.8 1022.1
-1563.62 204.773
1616.06 1176.98
1578.99 -1943.67
-7191.17 -2046.72
740.332 2768.27
6347.34 -189.955
7433.25 -9359.49
-5025.06 3884.71
-9678 1861.4
4568.81 8056.26
1605.84 9279.86
6646.26 3656.49
-5304.72 3593.51
-3794.71 2344.88
-9675.6 2239.67
2217.67 -7629.15
-3114.54 -6022.85
-5982.09 -936.855
-5725.57 -9631.71
-124.396 9273.19
-5563.84 8511.26
8724.63 -5153.93
-2095.07 8148.45
-9037.9 93.4585
-9243.23 9056.87
-1140.42 -7092.39
-1774.05 3502.78
-8710.32 5628.36
-4149.64 -3009.73
-4451.6 1941.37
8615 -7711.04
626.568 -9268.52
3939.45 -9639.46
9653.43 5170.05
-6959.31 -5168.8
7938.05 -5159.32
7240.2 6010.95
5995.03 -1532.81
-1960.37 -8016.33
9562.15 -8982.24
-4573.39 -5044.1
3802.96 -3722.19
1179.01 -4315.57
8167.99 -542.324
5152.17 -7503.16
-5647.91 -4505.9
9318.63 -1861.25
-2045.28 4988.15
-4225.75 -2131.32
-1178.23 -2456.45
-5629.23 9545.79
-3872.19 32.4915
6085.46 -1624.67
-5751.47 -4939.53
1284.14 2553.19
-8610.51 3140.02
-5732 2242.77
-5698 -6279.81
-4807.44 1432.1
9327.55 8068.97
-4745.55 1481.76
3870.52 -8198.19
-6908.19 -5920.96
6483.7 -8449.81
4016.92 -7658.91
-3309.85 -8631.27
-5755.77 2810.71
-330.126 -8427.08
6004.63 -233.532
-4977.32 6104.62
359.053 -5394.01
2948.26 -8676.41
-4464.51 4999.11
50.3434 6120.91
-5840.27 2570.75
6669.95 1825.85
7020.67 -3621.9
6780.95 7344.43
-2245.85 -5974.35
9079.64 1564.49
-5544.1 230.198
8936.76 194.136
2843.48 -9702.63
7903.6 -4198.11
2431 -2226.95
-8378.41 4091.56
6884.45 6885.38
2588.52 5268.16
2010.83 -4018.48
1477.36 9947.17
2146.93 3469.44
-9050.03 -3835.9
-9927.54 7858.03
9967.09 -3167.47
4395.55 -3948.53
-2978.34 2970.4
3468.7 -1592.26
-1033.66 7207.32
-6497.38 -1496.9
1598.89 -7424.61
-5389.2 3773.52
1523.08 -1620.6
2506.52 7141.27
3325.88 -1975.24
2161.27 4441.95
-4229.9 8025.53
5077.36 -4800.15
3901.48 -7902.25
6832.28 -9886.18
3042.95 2905.94
69.7234 -8159.22
8026.5 1327.25
7109.37 7231.95
7366.66 -8552.68
-4927.6 1779.6
9717.57 3197.16
-5299.38 -6610.01
5540.58 457.506
9305.04 9759.5
7958.74 2538.56
5523.63 -4366.77
7734.92 829.391
-427.337 -2255.86
5751.51 5619.8
-8019.6 -5338.58
-5520.02 4988.26
-2335.52 6875.27
-7380.81 -9276.59
8313.95 -7431.53
-1656.49 -561.09
9753.4 5403.56
-2329.71 4502.65
-3965.47 -7590.68
3443.58 -3669.29
-9732.76 1508.71
-3150.03 -2542.61
6405.12 -9222.41
-1033.67 7091.18
1481.84 5320.12
-4769.07 6309.59
5256.48 5631.41
7170.68 -2379.27
-8336.05 -4029.56
-4813.08 6499.02
9111.15 -8928.72
-4980.77 8168.67
-9163.72 5311.59
-8037.33 -3394.11
-4874.77 9700.44
-4634.63 5789.28
446.664 7081.8
3869.1 7896.8
1440.95 -1929.18
-3652.25 -3355.11
-9300.99 -1675.57
-1278.35 -5159.19
9569.01 6395.19
3914.7 -5599.56
8258.79 5479.16
8158.15 -5997.09
6865.13 2174.02
-1318.87 -6186.52
3227.4 2961.64
-3787.88 -2952.8
-7637.11 3169.13
3513.12 5070.29
-3554.81 -5772.96
-6155.43 5671.52
1194.19 -9204.27
3894.67 -2330.03
-860.605 -4180.92
-8805.87 -318.82
1598.26 1916.03
2774.11 4436.8
9216.4 57.3853
4473.93 -6685.12
3158.8 9905.94
9130.86 2282.45
1059.67 9843.43
-1445.74 1522.15
2832.16 59.6214
2056.62 5665.81
5252.3 -4641.56
9370.94 -2567.26
-7870.59 -1054.28
652.876 -7109.96
2818.39 8643.27
7506.58 3014.89
-8768.52 7468.85
8982.24 4584.82
-2910.73 -619.185
-6648.62 -3338.85
3995.98 517.147
-8315.19 6620.58
-7845.21 5560.95
2853.8 3890.78
-7663.47 99.2666
8374.14 4103.85
-6629.32 965.077
46.1212 -4841.25
-6857.63 3778.09
-1595.21 9318.2
-9059.32 20.2095
-338.783 6074.92
1185.08 -2321.08
9669.12 8913.37
7055.42 377.551
5501.78 8459.74
2927.21 -2412.96
5325.48 5422.33
-6958.34 -8786.33
8097.7 -1874.69
-7957.65 -4297.01
122.219 -5860.37
4819.56 2392.22
6119.65 -7093.56
-1446.73 4857
-8472.4 4310.75
-9188.29 -7578.85
2319.3 434.462
1997.43 -9161.99
-5535.49 4961.99
-3793.15 8520.64
6349.12 9576.08
5102.9 4362.41
-978.311 -2481.24
-2204.64 6650.25
-9253.52 -3923.42
-903.033 2731.18
2934.14 -5842.64
2803.25 -5769.92
4950.6 4797.34
8836.02 6984.19
3299.62 -3222.49
-457.616 8842.93
3138.31 5597.82
2494.22 437.31
9864.92 -372.903
-7375.99 -8274.14
-3471.03 2316.87
-310.086 8380.09
4194.35 -5641.29
6757.99 1545.27
-8574.05 -4098.78
-8270.49 -2194.95
9536.87 6223.72
2068.98 -6686.37
2170.51 -242.035
-7885.89 1877.66
-2151.59 -1764.91
-2874.82 2856.34
6488.77 -3267.14
9195.34 6004.18
-7754.99 1946.76
-834.222 -763.731
3980.15 -5588.17
-434.379 -612.008
-6018.75 2789.63
5284.36 -5750.48
-8365.47 1488.85
3056.1 3946.87
-5025.97 8516.07
9567.42 -309.793
-6695.24 -6967.84
-8548.36 7767
1.74358 9304.35
-1744.48 563.948
-1724.54 -4305.29
1070.96 -373.062
9948.02 -3674.66
-42.7998 663.766
-4083.9 1855.1
-1300.83 -3065.29
1730.91 -8649.71
4395.61 -2944.72
8058.36 -3090.98
9934.62 -8866.38
2671.57 1149.8
4691.2 5060.11
5309.73 551.851
-5045.32 3388.81
-4258.03 -4631.29
1853.32 8761.27
-9304.76 -5083.87
-4653.35 -8806.97
1238.18 -9830.26
2862.17 4565.23
7786.49 7514.64
-1521.62 6191.33
-2251.4 655.655
-409.707 -5938.25
-4174.98 -8810.23
6431.22 9454.67
4575.59 1902.39
-6589.7 6987.07
-8382.72 -8379.83
120.019 -2837.61
8231.92 -6073.55
1841.35 7539.84
2085.63 -6841.23
-600.191 -7417.9
7286.26 155.637
-4213.81 -1536.32
-853.177 650.917
-38.9441 5467.04
4586.46 4595.52
-3170.49 -6407.45
-9931.19 6417.9
5715.05 -7188.83
-2600.1 130.887
-174.694 3915.27
3895.39 9903.37
5856.04 2498.2
7215.34 8149.98
-3297.59 -2644.36
-3786.95 -7351.24
7682.05 -7845.29
4205.11 -4752.61
2824.76 -4212.32
3503.06 -4115.3
-5905.47 6847.13
-344.27 -6151.17
-2741.15 9450.07
7341.53 9132.36
7624.54 5679.19
-9899.09 6027.44
3147.58 1435.85
-7591.29 -6835.57
-5400.24 -1762.93
-9574.56 360.354
-3537.93 -1993.82
9858.46 -8933.1
1441.65 9853.27
3857.04 5345.35
-700.378 8745.01
-2602.51 -430.367
6822.96 -6451.75
5375.68 9108.06
-781.389 7188.42
-4220.89 -574.766
-87.8117 4148.76
8146.51 -1592.62
-7120.86 -253.538
-1204.88 9603.49
5896.98 -9500.55
4249.2 -3625.97
-1635.45 -7061.21
2260.69 -4524.6
-4901.02 8528.64
770.764 -5774.43
9202.15 530.258
-7947.48 6644.35
-8339.74 -5982.47
-7421 -4783.05
-8641.15 8241.31
-8383.01 6750.29
-7953.28 9306.7
-2226.17 4840.64
-3322.75 -5502.15
5304.2 7763.2
-3907.76 2249.4
5642.9 278.672
3636.13 -7504.11
-1501.48 4658.17
9841.67 8912.52
-7327.42 8122.77
-623.028 8766.3
-4735.67 7531.95
9552.48 8577.55
2864.8 8691.08
-9010.18 5881.7
-6212.82 1152.59
-8462.97 2906.33
6750.47 -4872.5
7841.63 -5747.14
7878.57 -4827.42
5591.95 3946.93
-3929.65 -5670.57
-5239.04 7400.69
3339.37 4834.98
1461.48 3136.54
-4157.73 1085.22
-773.463 409.347
-98.8543 -1444.04
9976.8 30.0205
4553.74 -5312.74
8821.56 3924.4
-2648.6 4976.65
2547.3 -7521.1
-7211.07 3533.46
6837.51 -1976.48
1248.27 -312.508
7676.55 -164.986
7086.93 9978.88
-4958.4 4110.51
5320.31 -1467.28
-528.35 29.806
949.07 -8987.2
-7877.74 -1153.36
-4582.81 -3245.39
-5262.04 967.6
2450.33 2679.45
-6549.34 5230.87
-4770.84 -3535.17
4316.68 -9480.03
9103.61 4348.28
1461.17 -2087.25
-369.801 4756.86
8609.48 -410.936
-6597.36 -1843.58
-5067.12 -3149.02
-5566.59 2390.62
-830.143 7794.48
1850.51 1473.72
8856.26 7111
-5442.44 8923.21
-7682.34 2835.01
7933.68 1337.45
-1466.22 -2717.72
3205.04 7092.9
-9708.98 1179.78
8646.15 -4208.8
2768.08 3154.65
284.75 5798.11
8905.69 -2091.89
1674.24 -1058.74
5788.8 -7606.98
9436.29 -4231.66
-1434.96 2642.96
309.725 5555.88
-2303.35 7525.55
1946.79 -256.166
-5382.7 -7010.75
-9689.43 9753.78
-8286.51 8696.6
3737.62 -1883.1
-9333.19 -2902.03
5582.09 -1843.43
-2557.05 3650.39
-7827.65 660.932
8278.24 -7615.28
9999.82 6965.72
-7200.46 1816.58
-8656.15 -3857.94
-476.539 -9197.71
-5850.73 6783.46
9564.24 6244.56
-7727.45 4735.31
6392.75 2924.09
5235.04 5383.79
5413.21 -247.798
-4735.49 -9312.3
8219.42 3755.56
-229.006 -8903.45
-287.07 -4788.15
5618.32 7049.35
-1593.47 -1385.98
5820.01 -3025.64
8008.04 -8946.65
-6409.47 -3972.77
9654.6 4805.63
8197.36 -6975.95
-4745.97 -5437.38
-6057.22 -3751.43
9683.18 5219.79
9046.25 345.886
-6701.97 -25.3826
-6605.29 4852.06
8618.01 2967.52
-4841.6 7210.61
8657.7 -9981.01
9210.21 -4003.9
6473.71 3605.7
928.711 8853.17
-4760.77 5774.55
-7143.35 1800.29
-2516.46 5859.35
-1910.79 5386.03
2977.74 6935.46
4353.67 -7928.1
-7560.49 -9079.45
1697.22 5232.69
5843.88 -1907.78
-4120.27 -9412.98
-3983.12 -4244.2
7768.2 180.315
-9447.23 345.631
9026.08 1388.34
-6214.36 -4735.95
2949.15 6285.26
-3674.92 -4306.45
1507.54 -2751.33
-1563.77 -2236.43
-7650.81 -7235.11
-570.161 -2700.36
-4940.57 3796.59
9257.85 -3366.64
-3060.76 -2157.97
-8921.52 -4070.25
-8757.77 8131.51
6237.7 -3054.48
3350.57 -6953.52
-7824.89 7054.71
8501.82 -9937.95
-7056.15 7217.03
-3419.01 -3343.85
-78.3174 3720.29
6847.45 5097.4
-7927.08 9639.37
8886.8 401.705
-8545.38 -2253.8
316.826 4891.89
-2002.01 -7857.94
-8360.65 2613.86
-8847.12 6474.61
-1218.5 592.188
-7090.77 5364.04
-6586.07 7856.5
4133.81 -3098.57
2348.05 3696.02
-1075.59 2488.17
-1400.5 1750.31
-2610.05 -7103.6
9845.24 8942.18
-8815.56 -3047.04
8445.85 9375.36
-8363.88 8206.35
4126.51 -5716.33
5621.39 -1344.2
8058.53 -339.853
8097.91 1516.47
7365.95 -510.905
-6775.62 2183.6
-165.001 6824.43
-1798.53 -7960.91
985.084 -3692.83
-5358.39 1595.22
-9092.8 -2652.38
1413.07 9462.58
-2378.48 4839.48
-2793.98 1634.73
-5176.88 -7900.01
4482.28 -6310.27
3342.22 -7250.42
2108.05 -9959.92
3679.93 8666.1
-8842.93 -3041.26
5470.76 7011.77
6824.33 -3551.17
-4533.19 -9270.77
6196.63 6746.47
7875.04 -4264.15
-7617.08 -224.053
-5664.53 -3833.72
6737.12 -9173.59
-443.707 2624.56
-8961.31 7289.21
9757.91 1241.39
4098.91 -9701.07
-5841.12 8250.53
6717.47 543.614
-3471.72 -9146.88
8399.35 7928.35
-8172.89 -1779.97
4100.22 -7526.77
-2456.73 9697.8
-9036.75 -697.97
9211.72 1423.35
2224.36 4849.08
-1484.68 6986.14
-3881.12 9969.06
-9987.42 1479.14
-72.9798 -6571.05
328.751 5318.32
4999.08 -489.207
-2094.2 2728.82
3230.66 -2303.4
6779.54 3764.83
-4555.48 -3913.27
9616.18 -879.071
5460.96 2328.68
-1836.81 8810.78
2698.87 -101.774
9481.18 -9831.49
2193.52 6420.52
9691.1 -1618.76
-6518.9 -3123.84
-2378.36 6824.88
5712.12 3592.86
5188.58 4492.77
-9951.33 7967.97
-2256.4 -3338.19
-4998.11 -3152.9
9225.2 7955.1
1410.07 -893.686
-184.198 4187.52
-299.796 1331.11
-7994.37 -1428.77
6698.3 -1658.77
1005.02 -8647.37
3675.22 9429.43
497.821 6883.13
4767.12 1014.69
-6045 1700
-8163.47 -3458.31
-3783.6 8993.3
-9689.02 -3337.11
-6727.13 -2924.97
74.0783 5034.08
7836.5 8085.16
7354.14 1023.64
4331.49 -715.598
-7054.39 -3131.52
8537.41 8316.14
9330.5 -2358.02
8758.32 1153.07
-328.865 -7239.69
2473.93 -617.392
3486.82 2914.4
2289.1 -7149.88
-8067.53 8967.54
-2550.48 -5846.75
-6335.52 -1113.4
7085.91 -7160.09
439.342 4015.43
7396.42 -8440.49
749.511 -2975.24
-4894.4 -186.342
8149.44 7647.14
5504 5743.16
5273.12 5333.02
-8003.06 -7356.74
-4807.32 3297.28
-2586.78 3929.36
753.886 -9430.22
6223.8 3474.75
131.136 3998.48
2494.66 7765.3
-8673.29 8002.37
-4084.47 -7654.41
-7605.69 -8868.07
-5698.39 7190.8
-4153.33 -4976.1
6695.49 -8981.85
1984.48 -6900.66
614.529 8396.35
-2497.41 5965.84
7792.81 -6218.77
1196.55 -9631.8
-1587.14 4860.58
-8198.56 6801.6
-5472.04 -8625.85
5266.16 8332.87
-9536.15 5991.21
-5781.51 -9863.07
-8563.61 -8619.85
6246.36 2536.65
-6530.21 6837.36
-4534.77 4176.08
7419.77 4121.43
8880.45 -6291.9
-7965.27 7742.95
-4298.63 -7093.51
-626.367 -7352.05
-5922.53 17.5804
-4526.46 3723.06
-6464.03 -965.916
5846.69 5347.36
-6847.73 -9813.89
-2005.57 -7630.74
-9802.3 -7249.66
-5018.67 -8713.71
8650.2 3922.1
-1324.8 -5834.04
7278.18 4429.96
-5689.57 -4594.35
2693.99 -2057.01
7855.84 -6971.81
4780.06 -1604.14
-841.184 2214.52
-597.234 2289.09
-7282.93 -4209.93
3677.06 397.282
-2889.79 -8641.69
-871.876 6385.72
4801.02 -9339.89
4480.12 -2681.91
5148.63 -6976.37
8176.96 -9797.69
-9725.87 -2719.73
9581.08 9185.96
8481.59 -9862.99
-7269.91 -5423.47
7806.12 -2596.54
-105.861 790.857
-8059.71 513.781
-4884.34 8857.13
1773.86 -6765.6
-9393.56 2512.82
-7090.36 -7651.55
366.821 5158.13
-7315.46 9039.44
5905.11 7252.42
-8624.97 186.662
-2766.31 6674.3
-5051.29 2990.58
2688.12 -825.476
6230.98 4086.3
-1538.81 -2829.6
2985.72 1039.68
-6169.52 8819.29
5758.01 -5087.77
9838.22 -9032.04
-1541.76 7662.51
3876.24 8004.64
-6001.04 484.21
-1883.68 1019.87
989.549 -8650.16
-3169.04 -2109.23
-9821.86 4037.51
-1566.37 -6057.52
-8772.67 -2330.94
3957.18 8294.61
7541.71 -6536.74
-2910.25 7369.66
1864.01 8349.84
-4295.35 8002.41
-3536.15 7883.03
-9896.82 4160.17
-25.735 7471.4
-8207.52 -3714.04
-1798.32 -4397.56
-9859.97 3410.37
-1953.32 -9481.58
3024.74 -3238.62
8518.66 -6883.84
3297.04 -6664.63
7480.23 156.81
-4494.96 -6817.58
-3019.69 8004.3
8326.41 1895.36
-4621.21 -8595.75
-8704.13 9731.59
-1106.88 -3256.02
-3856.81 -1373.47
-3872.14 956.003
7544.46 -196.646
-5035.9 1594.48
-1531.87 -6182.1
-2573.92 115.906
8029.72 -4512.08
5433.9 7631.03
-5298.39 9905.04
-6049.64 3696.3
3640.42 4528.54
-8745.45 -4853.2
-7728.13 -6677.1
-2009.92 -756.732
1612.67 4198.2
-872.298 -707.162
-5265.62 668.712
-961.443 1026.17
6817.24 -2571.15
6661.36 -2544.37
-3203.6 -2982.51
-7088.6 1912.09
-3530.74 -1073.6
-3961.13 5312.73
-8906.08 -4532.51
2111.12 1601.93
3566.54 2761.89
-870.784 4727.6
-3238.69 7293.21
-3070.71 -9384.31
-2102.29 6786.19
-4472.59 9259.03
-3454.94 -7250.92
-6209.34 -428.888
-8320.17 2824.9
-1896.81 273.057
9275.32 -9677.43
-8638.01 920.597
-7531.02 6173.98
6084.7 5581.73
-7942.99 2152.38
-4913.51 -1394.47
3186.78 246.784
7692.63 9994.08
-9481.14 -9455.84
-4362.53 -999.882
-5010.09 -4596.6
4942.41 7006.59
-200.517 9905.84
7422.98 -1893.68
-7133.74 3211.64
-1912.28 248.513
-3243.99 -1798.89
5994.94 -3017.94
-2571.05 8317.73
-3886.89 -6893.22
5731.41 7769.53
2434.28 -7008.16
-6144.92 2330.2
3717.23 -4526.4
4748.47 7616.97
-1556.6 -1813.02
8510.81 1184.86
-6028.27 2849.63
-6215.64 -6339.07
-807.466 8914.4
4365.94 -1711.88
8465.52 -5.46449
8158.26 -4105.46
-451.48 -8019.61
-5581.98 3654.77
5662.74 -6354.63
-2185.82 2988.5
7635.84 -4378.74
6450.25 9394.45
-7475.7 -4095.77
2381.3 2477.65
1845.8 2358.52
-336.525 4029.99
-7896.03 -8526.35
-2305.1 -1781.38
283.8 9830.13
-5012.7 -8518.65
6983.08 4602.11
7740.12 8203.45
-4668.24 897.444
3343.31 -8975.7
5474.12 3579.52
910.979 -9179.2
5236.33 7078.49
8161.94 -2294.67
-6569.79 1469.81
3083.92 -8568.29
-7233.85 733.529
8420.48 2970.66
7801.69 2988.77
-7703.08 -5733.64
-5244.06 3067.02
7380.21 -762.761
272.931 7148.43
3613.26 8059.63
-1839.25 7644.54
1825.5 1239.8
-2693.73 6465.76
-9989.02 -5438.09
2012.26 44.3226
4930.03 -1041.31
-1330.46 -1037.75
-1514.93 -1399.78
-6046.35 -998.509
-1948.91 4649.94
-8415.21 5485.32
-8258.76 -4955.73
9089.12 881.041
7655.7 9298.82
5309.25 -7469.55
-755.139 8381.99
-3951.24 -8428.26
6204.07 -8206.78
8669.63 -9556.14
9903.75 -7756.23
1010.12 -2832.79
9214.65 -9333.76
7464.34 -6912.09
8453.37 -4177.44
9802.52 -9069.29
-7498.06 120.953
-7147.15 -2179.65
6588.49 -7201.17
9952.75 -4158.44
9146.25 961.48
-397.555 -1702.1
-7209.37 -7882.76
-5591.12 -9994.55
1606.09 -6497.34
-824.772 -1935.86
3960.46 3484.13
-2176.13 5738
-1428.96 3408.41
5116.6 -5248.22
-6816.82 9639.3
7745.87 4822.95
-689.253 -4270.04
-6491.04 5021.71
-166.166 7243.64
3809.31 3083.49
4220.02 5955.89
653.339 669.916
-727.931 5669.86
-6743.28 5614.91
9800.24 -7359.95
1242.69 5970.01
-2090.59 3455.96
4390.2 6073.11
-9251.82 4590.08
5459 9377.32
4613.78 3722.74
8048.43 9998.55
5618.98 -1779.14
-1923.91 4763.03
-7808.68 -415.617
-5270.22 3479.42
-1335.32 -2697.15
8988.12 3341.08
-6484.82 9578.4
4176.04 6769.71
-1407.25 8302.39
-1771.86 387.993
992.93 8175.55
6403.11 -2985.84
-2943.99 394.912
-2706.28 -4508.11
-7836.44 -6987.44
2136.03 178.85
5936.02 6648.32
-1730.14 1609.39
9027.77 9797.74
-9304.91 -7640.59
4582.02 -9953.63
9413.09 5768.62
-6724.82 -3970
-3739.22 -5035.22
-6996.86 3732.66
-5191.83 896.387
5573.23 9214.81
-6634.13 108.978
-8412.26 -4770.12
8553.44 -2415.75
-1499.37 97.3775
-3376.82 5820.37
3026.96 -5928.13
5985.32 -4743.45
-3102.04 3930.94
7230.02 -4985.2
-6307.53 9352.04
-270.733 9788.28
-8391.36 6370.58
-9690.13 -2012.23
433.556 6767.32
-1697.71 6507.52
-8194.73 -8837.15
-6055.96 -2474.04
-1162.95 -5702.86
-8013.09 3978.89
-6741.28 -768.173
9323.16 -5595.32
-499.649 2395.55
2060.81 -3922.23
-836.848 -4903.04
-5468.17 -3596.4
-4621.4 8067.09
3583.01 -377.79
-9523.13 4793.95
-8053.86 -1197.82
8212.59 8968.55
-5506.37 -5482.49
-4176.95 -2029.1
-3079.8 -2223.28
-6736.36 2018.54
5523.12 7054.44
3903.83 -8388.48
-5182.94 -9735.48
-4170.99 -1865.82
1209.66 -9300.87
209.021 -6978.96
4602.4 -7479.22
-3254.04 9286.77
2744.03 -1117.39
53.6805 2207.49
1303.17 2327.52
-1370.64 3645.35
7375.2 -4966.04
-4266.68 9935.36
3535.91 7973.69
-6208.22 -1617.74
-9354.11 5553.12
-8785.73 -1705.79
-9182.79 4880.31
3440.86 -9410.19
2925.95 -3572.65
-5500.05 649.027
8198.99 399.91
1283.18 6419.13
6239.23 2768.31
7021.04 2582.85
9939.39 -8756.14
-4421.26 -8108.53
-77.4358 -1463.77
-1596.57 6420.75
-6535.33 641.17
-3856.75 -376.232
-3327.17 186.157
8744.27 5004.74
-5256.38 -3980.52
-589.649 9765.93
-4005.12 5950.62
-7936.15 -2907.68
-9387.77 -287.434
9100.24 7759.56
-5146.75 -1481.49
678.324 591.41
-166.445 2550.63
8490.03 -8091.91
-745.082 -2590.35
3966.85 -9163.75
4833.25 -7626.94
-5991.41 2429.16
6966.89 -7420.1
-9577.66 8235.17
8485.48 -4560.7
8249.82 -5287.71
9468.87 3300.36
9069.76 -4576.8
-2325.92 8208.51
476.24 4171.46
9652.43 8366.52
-3851.97 -19.768
7758.81 2271.26
-6891.22 -661.85
-3706.68 1912
-4995.68 -2316.78
1834.66 -4818.96
7722.42 -9313.01
-3700.14 -8295.78
-7134.71 6945.63
-4789.65 371.076
-3332.18 -3914.44
9980.44 1333.5
-7844 5839.7
7785.91 -2270.99
-8479.64 2632.78
9142.65 468.029
6161.26 -7703.69
4114.94 -278.306
2515.71 1467.1
-2491.06 -7308.47
6517.63 1766.3
6277.55 6699.28
-5230.13 -2762.38
-7291.34 -5486.85
2448.18 6484.21
118.811 -3151.11
-727.959 5200.59
6250.94 -480.208
9138.33 7916.49
-7550.12 5174.82
-6819.01 -7156.53
204.158 -8711.46
6542.51 -92.0738
-7484.75 3817.68
3790.18 1605.67
6465.19 396.13
-2241.58 5761.84
-815.748 9723.52
3219.1 3417.63
80.2799 9264.57
9683.7 -6018.59
5600.08 504.083
-7879.28 -7103.1
-1796.2 -8700.09
-2331.45 -4706.14
3855.4 -2213.64
-4713.77 -4276.03
-7312.05 6296.53
5840.15 -4658.83
-951.825 2674.19
5124.13 1322.96
-5091.86 1151.97
1139.39 9693.27
-5144.28 81.2314
5256.04 -1784.54
7224.15 -3758.37
-6855.06 7046.96
-1779.68 8902.48
4060.03 -3031.03
-2581.25 -3059.88
-7341.24 -4211.77
-7186.38 -1501.02
-7589.97 -4609.93
872.045 -3544.75
3416.08 -5928.15
5517.77 -2810.91
-2963.99 4172.05
-284.739 -5606.99
3247.1 -6026.15
-1438.02 -8765.32
1194.53 -3563.49
8440.09 -7350.11
6635.48 2477.77
3838.08 6617.87
6554.29 -1992.42
-6668.07 9724.13
-6627.59 -9979.06
1976.87 5253.72
-723.858 -5886.98
-2478.42 5278.57
-3066.06 8684.66
3118.97 547.726
5631.37 6384.29
703.781 8441.17
